Tên món,Nguyên liệu,Công thức,Tiểu đường,Huyết áp cao,Dạ dày,Gout,Time,Calo 
Canh cải thìa nấu thịt xay,"lợn, rau cải, gia vị",https://cookpad.com/vn/cong-thuc/23970551-canh-c%E1%BA%A3i-thia-n%E1%BA%A5u-th%E1%BB%8Bt-xay-n%E1%BA%A5u-nhanh?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,10 phút,150
Ba rọi heo xào cải,"lợn, rau cải, tỏi, dầu, mắm, tiêu",https://cookpad.com/vn/cong-thuc/16916420-sp0873-ba-r%E1%BB%8Di-heo-xao-c%E1%BA%A3i-mu%E1%BB%97ng?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,10 phút,250
Cải đắng cuốn chay,"rau cải, cà rốt, mắm, xì dầu, gia vị, dầu hào, súp lơ, hành tây, nấm hương",https://cookpad.com/vn/cong-thuc/23942139-c%E1%BA%A3i-d%E1%BA%AFng-cu%E1%BB%91n-chay?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,130
Canh gà nấu cải đắng và nấm đông cô,"gà, nấm đông cô, rau cải, gừng, gia vị",https://cookpad.com/vn/cong-thuc/23942133-canh-ga-n%E1%BA%A5u-c%E1%BA%A3i-d%E1%BA%AFng-va-n%E1%BA%A5m-dong-co?ref=search&search_term=c%E1%BA%A3i,0,0,0,0,30 phút,160
Salad rau xà lách và các loại rau thơm,"xà lách, rau mùi, tía tô, rau húng, cà rốt, mè, sốt mè rang",https://cookpad.com/vn/cong-thuc/23979466-salad-rau-xa-lach-va-cac-lo%E1%BA%A1i-rau-th%C6%A1m?ref=search&search_term=x%C3%A0+l%C3%A1ch,0,0,0,0,20 phút,100
Xà lách trộn dầu giấm,"xà lách, rau mùi, tía tô, cà chua, cà rốt, dưa chuột, hành tím, ớt chuông, sốt dầu giấm",https://cookpad.com/vn/cong-thuc/17139714-xa-lach-tr%E1%BB%99n-d%E1%BA%A7u-gi%E1%BA%A5m?ref=search&search_term=x%C3%A0+l%C3%A1ch,0,0,0,0,10 phút,150
Salad trái cây,"cà chua, dưa chuột, chuối, quả bơ, phô mai, xà lách, sữa đặc",https://cookpad.com/vn/cong-thuc/16975788-salad-trai-cay-chu%E1%BB%91i-d%C6%B0a-leo-xa-lach-pho-mai-con-bo-c%C6%B0%E1%BB%9Di-v%E1%BB%8B-dau-1-it-s%E1%BB%AFa-d%E1%BA%B7c?ref=search&search_term=x%C3%A0+l%C3%A1ch,0,0,0,0,10 phút,120
Xà lách sốt thịt bò,"bò, cà chua, xà lách, dầu hào, tương cà chua, tương ớt, tiêu, muối, đường, tỏi, dầu",https://cookpad.com/vn/cong-thuc/16357670-xa-lach-s%E1%BB%91t-th%E1%BB%8Bt-bo?ref=search&search_term=x%C3%A0+l%C3%A1ch,0,0,0,0,10 phút,250
Canh rau xà lách nấu tôm thịt,"xà lách, lợn, cà chua, tôm, hành tím, gia vị",https://cookpad.com/vn/cong-thuc/15903151-canh-rau-xa-lach-n%E1%BA%A5u-tom-th%E1%BB%8Bt?ref=search&search_term=x%C3%A0+l%C3%A1ch,0,0,0,0,20 phút,160
"Canh cà rốt, khoai tây nấu thịt bằm","cà rốt, khoai, lợn, hành lá, hạt nêm, mắm, đường, dầu",https://cookpad.com/vn/cong-thuc/23981868-canh-ca-r%E1%BB%91tkhoai-tay-n%E1%BA%A5u-th%E1%BB%8Bt-b%E1%BA%B1m?ref=search&search_term=c%C3%A0+r%E1%BB%91t,0,0,0,0,30 phút,180
Súp cà rốt,"cà rốt, nước hầm xương, tỏi, hành tây, gừng, whipping cream, muối",https://cookpad.com/vn/cong-thuc/17031956-sp0870-sup-ca-r%E1%BB%91t?ref=search&search_term=c%C3%A0+r%E1%BB%91t,0,0,0,0,30 phút,140
Sinh tố lê cà rốt,"lê, cà rốt, sữa, đường",https://cookpad.com/vn/cong-thuc/23963736-sinh-t%E1%BB%91-le-ca-r%E1%BB%91t?ref=search&search_term=c%C3%A0+r%E1%BB%91t,0,0,0,0,10 phút,160
Bí Ngòi Xào Cà Rốt,"bí, cà rốt, dầu, hạt nêm, tỏi, rau mùi, tiêu",https://cookpad.com/vn/cong-thuc/23957599-bi-ngoi-xao-ca-r%E1%BB%91t?ref=search&search_term=c%C3%A0+r%E1%BB%91t,0,0,0,0,10 phút,140
